时间,通道,频率 (Hz),温度 (C),状态
2026-06-20 08:51:40,5,,,Timeout/Error
2026-06-20 08:51:41,6,,,Timeout/Error
2026-06-20 08:51:42,7,,,Timeout/Error
2026-06-20 08:51:42,8,,,Timeout/Error
2026-06-20 08:51:43,1,,,Timeout/Error
2026-06-20 08:51:43,2,,,Timeout/Error
2026-06-20 08:51:44,3,,,Timeout/Error
2026-06-20 08:51:45,4,,,Timeout/Error
2026-06-20 08:51:45,5,,,Timeout/Error
2026-06-20 08:51:46,6,,,Timeout/Error
2026-06-20 08:51:47,7,,,Timeout/Error
2026-06-20 08:51:47,8,,,Timeout/Error
2026-06-20 08:51:48,1,,,Timeout/Error
2026-06-20 08:51:49,2,,,Timeout/Error
2026-06-20 08:51:49,3,,,Timeout/Error
2026-06-20 08:51:50,4,,,Timeout/Error
2026-06-20 08:51:51,5,,,Timeout/Error
2026-06-20 08:51:51,6,,,Timeout/Error
2026-06-20 08:51:52,7,,,Timeout/Error
2026-06-20 08:51:52,8,,,Timeout/Error
2026-06-20 08:51:53,1,,,Timeout/Error
2026-06-20 08:51:54,2,,,Timeout/Error
2026-06-20 08:51:54,3,,,Timeout/Error
2026-06-20 08:51:55,4,,,Timeout/Error
2026-06-20 08:51:56,5,,,Timeout/Error
2026-06-20 08:51:56,6,,,Timeout/Error
2026-06-20 08:51:57,7,,,Timeout/Error
2026-06-20 08:51:58,8,,,Timeout/Error
2026-06-20 08:51:58,1,,,Timeout/Error
2026-06-20 08:51:59,2,,,Timeout/Error
2026-06-20 08:51:59,3,,,Timeout/Error
2026-06-20 08:52:00,4,,,Timeout/Error
2026-06-20 08:52:01,5,,,Timeout/Error
2026-06-20 08:52:01,6,,,Timeout/Error
2026-06-20 08:52:02,7,,,Timeout/Error
2026-06-20 08:52:03,8,,,Timeout/Error
2026-06-20 08:52:03,1,,,Timeout/Error
2026-06-20 08:52:04,2,,,Timeout/Error
2026-06-20 08:52:05,3,,,Timeout/Error
2026-06-20 08:52:05,4,,,Timeout/Error
2026-06-20 08:52:06,5,,,Timeout/Error
2026-06-20 08:52:07,6,,,Timeout/Error
2026-06-20 08:52:07,7,,,Timeout/Error
2026-06-20 08:52:08,8,,,Timeout/Error
2026-06-20 08:52:08,1,,,Timeout/Error
2026-06-20 08:52:09,2,,,Timeout/Error
2026-06-20 08:52:10,3,,,Timeout/Error
2026-06-20 08:52:10,4,,,Timeout/Error
2026-06-20 08:52:11,5,,,Timeout/Error
2026-06-20 08:52:12,6,,,Timeout/Error
2026-06-20 08:52:12,7,,,Timeout/Error
2026-06-20 08:52:13,8,,,Timeout/Error
2026-06-20 08:52:14,1,,,Timeout/Error
2026-06-20 08:52:14,2,,,Timeout/Error
2026-06-20 08:52:15,3,,,Timeout/Error
2026-06-20 08:52:15,4,,,Timeout/Error
2026-06-20 08:52:16,5,,,Timeout/Error
2026-06-20 08:52:17,6,,,Timeout/Error
2026-06-20 08:52:17,7,,,Timeout/Error
2026-06-20 08:52:18,8,,,Timeout/Error
2026-06-20 08:52:19,1,,,Timeout/Error
2026-06-20 08:52:19,2,,,Timeout/Error
2026-06-20 08:52:20,3,,,Timeout/Error
2026-06-20 08:52:21,4,,,Timeout/Error
2026-06-20 08:52:21,5,,,Timeout/Error
2026-06-20 08:52:22,6,,,Timeout/Error
2026-06-20 08:52:23,7,,,Timeout/Error
2026-06-20 08:52:23,8,,,Timeout/Error
2026-06-20 08:52:24,1,,,Timeout/Error
2026-06-20 08:52:24,2,,,Timeout/Error
2026-06-20 08:52:25,3,,,Timeout/Error
2026-06-20 08:52:26,4,,,Timeout/Error
2026-06-20 08:52:26,5,,,Timeout/Error
2026-06-20 08:52:27,6,,,Timeout/Error
2026-06-20 08:52:28,7,,,Timeout/Error
2026-06-20 08:52:28,8,,,Timeout/Error
2026-06-20 08:52:29,1,,,Timeout/Error
2026-06-20 08:52:30,2,,,Timeout/Error
2026-06-20 08:52:30,3,,,Timeout/Error
2026-06-20 08:52:31,4,,,Timeout/Error
2026-06-20 08:52:31,5,,,Timeout/Error
2026-06-20 08:52:32,6,,,Timeout/Error
2026-06-20 08:52:33,7,,,Timeout/Error
2026-06-20 08:52:33,8,,,Timeout/Error
2026-06-20 08:52:34,1,,,Timeout/Error
2026-06-20 08:52:35,2,,,Timeout/Error
2026-06-20 08:52:35,3,,,Timeout/Error
2026-06-20 08:52:36,4,,,Timeout/Error
2026-06-20 08:52:37,5,,,Timeout/Error
2026-06-20 08:52:37,6,,,Timeout/Error
2026-06-20 08:52:38,7,,,Timeout/Error
2026-06-20 08:52:39,8,,,Timeout/Error
2026-06-20 08:52:39,1,,,Timeout/Error
2026-06-20 08:52:40,2,,,Timeout/Error
2026-06-20 08:52:40,3,,,Timeout/Error
2026-06-20 08:52:41,4,,,Timeout/Error
2026-06-20 08:52:42,5,,,Timeout/Error
2026-06-20 08:52:42,6,,,Timeout/Error
2026-06-20 08:52:43,7,,,Timeout/Error
2026-06-20 08:52:44,8,,,Timeout/Error
2026-06-20 08:52:44,1,,,Timeout/Error
2026-06-20 08:52:45,2,,,Timeout/Error
2026-06-20 08:52:46,3,,,Timeout/Error
2026-06-20 08:52:46,4,,,Timeout/Error
2026-06-20 08:52:47,5,,,Timeout/Error
2026-06-20 08:52:47,6,,,Timeout/Error
2026-06-20 08:52:48,7,,,Timeout/Error
2026-06-20 08:52:49,8,,,Timeout/Error
2026-06-20 08:52:49,1,,,Timeout/Error
2026-06-20 08:52:50,2,,,Timeout/Error
2026-06-20 08:52:51,3,,,Timeout/Error
2026-06-20 08:52:51,4,,,Timeout/Error
2026-06-20 08:52:52,5,,,Timeout/Error
2026-06-20 08:52:53,6,,,Timeout/Error
2026-06-20 08:52:53,7,,,Timeout/Error
2026-06-20 08:52:54,8,,,Timeout/Error
2026-06-20 08:52:55,1,,,Timeout/Error
2026-06-20 08:52:55,2,,,Timeout/Error
2026-06-20 08:52:56,3,,,Timeout/Error
2026-06-20 08:52:56,4,,,Timeout/Error
2026-06-20 08:52:57,5,,,Timeout/Error
2026-06-20 08:52:58,6,,,Timeout/Error
2026-06-20 08:52:58,7,,,Timeout/Error
2026-06-20 08:52:59,8,,,Timeout/Error
2026-06-20 08:53:00,1,,,Timeout/Error
2026-06-20 08:53:00,2,,,Timeout/Error
2026-06-20 08:53:01,3,,,Timeout/Error
2026-06-20 08:53:02,4,,,Timeout/Error
2026-06-20 08:53:02,5,,,Timeout/Error
2026-06-20 08:53:03,6,,,Timeout/Error
2026-06-20 08:53:03,7,,,Timeout/Error
2026-06-20 08:53:04,8,,,Timeout/Error
2026-06-20 08:53:05,1,,,Timeout/Error
2026-06-20 08:53:05,2,,,Timeout/Error
2026-06-20 08:53:06,3,,,Timeout/Error
2026-06-20 08:53:07,4,,,Timeout/Error
2026-06-20 08:53:07,5,,,Timeout/Error
2026-06-20 08:53:08,6,,,Timeout/Error
2026-06-20 08:53:09,7,,,Timeout/Error
2026-06-20 08:53:09,8,,,Timeout/Error
2026-06-20 08:53:10,1,,,Timeout/Error
2026-06-20 08:53:11,2,,,Timeout/Error
2026-06-20 08:53:11,3,,,Timeout/Error
2026-06-20 08:53:12,4,,,Timeout/Error
2026-06-20 08:53:12,5,,,Timeout/Error
2026-06-20 08:53:13,6,,,Timeout/Error
2026-06-20 08:53:14,7,,,Timeout/Error
2026-06-20 08:53:14,8,,,Timeout/Error
2026-06-20 08:53:15,1,,,Timeout/Error
2026-06-20 08:53:16,2,,,Timeout/Error
2026-06-20 08:53:16,3,,,Timeout/Error
2026-06-20 08:53:17,4,,,Timeout/Error
2026-06-20 08:53:18,5,,,Timeout/Error
2026-06-20 08:53:18,6,,,Timeout/Error
2026-06-20 08:53:19,7,,,Timeout/Error
2026-06-20 08:53:19,8,,,Timeout/Error
2026-06-20 08:53:20,1,,,Timeout/Error
2026-06-20 08:53:21,2,,,Timeout/Error
2026-06-20 08:53:21,3,,,Timeout/Error
2026-06-20 08:53:22,4,,,Timeout/Error
2026-06-20 08:53:23,5,,,Timeout/Error
2026-06-20 08:53:23,6,,,Timeout/Error
2026-06-20 08:53:24,7,,,Timeout/Error
2026-06-20 08:53:25,8,,,Timeout/Error
2026-06-20 08:53:25,1,,,Timeout/Error
2026-06-20 08:53:26,2,,,Timeout/Error
2026-06-20 08:53:27,3,,,Timeout/Error
2026-06-20 08:53:27,4,,,Timeout/Error
2026-06-20 08:53:28,5,,,Timeout/Error
2026-06-20 08:53:28,6,,,Timeout/Error
2026-06-20 08:53:29,7,,,Timeout/Error
2026-06-20 08:53:30,8,,,Timeout/Error
2026-06-20 08:53:30,1,,,Timeout/Error
2026-06-20 08:53:31,2,,,Timeout/Error
2026-06-20 08:53:32,3,,,Timeout/Error
2026-06-20 08:53:32,4,,,Timeout/Error
2026-06-20 08:53:33,5,,,Timeout/Error
2026-06-20 08:53:34,6,,,Timeout/Error
2026-06-20 08:53:34,7,,,Timeout/Error
2026-06-20 08:53:35,8,,,Timeout/Error
2026-06-20 08:53:35,1,,,Timeout/Error
2026-06-20 08:53:36,2,,,Timeout/Error
2026-06-20 08:53:37,3,,,Timeout/Error
2026-06-20 08:53:37,4,,,Timeout/Error
2026-06-20 08:53:38,5,,,Timeout/Error
2026-06-20 08:53:39,6,,,Timeout/Error
2026-06-20 08:53:39,7,,,Timeout/Error
2026-06-20 08:53:40,8,,,Timeout/Error
2026-06-20 08:53:41,1,,,Timeout/Error
2026-06-20 08:53:41,2,,,Timeout/Error
2026-06-20 08:53:42,3,,,Timeout/Error
2026-06-20 08:53:43,4,,,Timeout/Error
2026-06-20 08:53:43,5,,,Timeout/Error
2026-06-20 08:53:44,6,,,Timeout/Error
2026-06-20 08:53:45,7,,,Timeout/Error
2026-06-20 08:53:45,8,,,Timeout/Error
2026-06-20 08:53:46,1,,,Timeout/Error
2026-06-20 08:53:46,2,,,Timeout/Error
2026-06-20 08:53:47,3,,,Timeout/Error
2026-06-20 08:53:48,4,,,Timeout/Error
2026-06-20 08:53:48,5,,,Timeout/Error
2026-06-20 08:53:49,6,,,Timeout/Error
2026-06-20 08:53:50,7,,,Timeout/Error
2026-06-20 08:53:50,8,,,Timeout/Error
2026-06-20 08:53:51,1,,,Timeout/Error
2026-06-20 08:53:51,2,,,Timeout/Error
2026-06-20 08:53:52,3,,,Timeout/Error
2026-06-20 08:53:53,4,,,Timeout/Error
2026-06-20 08:53:53,5,,,Timeout/Error
2026-06-20 08:53:54,6,,,Timeout/Error
2026-06-20 08:53:55,7,,,Timeout/Error
2026-06-20 08:53:55,8,,,Timeout/Error
2026-06-20 08:53:56,1,,,Timeout/Error
2026-06-20 08:53:57,2,,,Timeout/Error
2026-06-20 08:53:57,3,,,Timeout/Error
2026-06-20 08:53:58,4,,,Timeout/Error
2026-06-20 08:53:59,5,,,Timeout/Error
2026-06-20 08:53:59,6,,,Timeout/Error
2026-06-20 08:54:00,7,,,Timeout/Error
2026-06-20 08:54:00,8,,,Timeout/Error
2026-06-20 08:54:01,1,,,Timeout/Error
2026-06-20 08:54:02,2,,,Timeout/Error
2026-06-20 08:54:02,3,,,Timeout/Error
2026-06-20 08:54:03,4,,,Timeout/Error
2026-06-20 08:54:04,5,,,Timeout/Error
2026-06-20 08:54:04,6,,,Timeout/Error
2026-06-20 08:54:05,7,,,Timeout/Error
2026-06-20 08:54:06,8,,,Timeout/Error
2026-06-20 08:54:06,1,,,Timeout/Error
2026-06-20 08:54:07,2,,,Timeout/Error
2026-06-20 08:54:07,3,,,Timeout/Error
2026-06-20 08:54:08,4,,,Timeout/Error
2026-06-20 08:54:09,5,,,Timeout/Error
2026-06-20 08:54:09,6,,,Timeout/Error
2026-06-20 08:54:10,7,,,Timeout/Error
2026-06-20 08:54:11,8,,,Timeout/Error
2026-06-20 08:54:11,1,,,Timeout/Error
2026-06-20 08:54:12,2,,,Timeout/Error
2026-06-20 08:54:13,3,,,Timeout/Error
2026-06-20 08:54:13,4,,,Timeout/Error
2026-06-20 08:54:14,5,,,Timeout/Error
2026-06-20 08:54:15,6,,,Timeout/Error
2026-06-20 08:54:15,7,,,Timeout/Error
2026-06-20 08:54:16,8,,,Timeout/Error
2026-06-20 08:54:16,1,,,Timeout/Error
2026-06-20 08:54:17,2,,,Timeout/Error
2026-06-20 08:54:18,3,,,Timeout/Error
2026-06-20 08:54:18,4,,,Timeout/Error
2026-06-20 08:54:19,5,,,Timeout/Error
2026-06-20 08:54:20,6,,,Timeout/Error
2026-06-20 08:54:20,7,,,Timeout/Error
2026-06-20 08:54:21,8,,,Timeout/Error
2026-06-20 08:54:22,1,,,Timeout/Error
2026-06-20 08:54:22,2,,,Timeout/Error
2026-06-20 08:54:23,3,,,Timeout/Error
2026-06-20 08:54:23,4,,,Timeout/Error
2026-06-20 08:54:24,5,,,Timeout/Error
2026-06-20 08:54:25,6,,,Timeout/Error
2026-06-20 08:54:25,7,,,Timeout/Error
2026-06-20 08:54:26,8,,,Timeout/Error
2026-06-20 08:54:27,1,,,Timeout/Error
2026-06-20 08:54:27,2,,,Timeout/Error
2026-06-20 08:54:28,3,,,Timeout/Error
2026-06-20 08:54:29,4,,,Timeout/Error
2026-06-20 08:54:29,5,,,Timeout/Error
2026-06-20 08:54:30,6,,,Timeout/Error
2026-06-20 08:54:31,7,,,Timeout/Error
2026-06-20 08:54:31,8,,,Timeout/Error
2026-06-20 08:54:32,1,,,Timeout/Error
2026-06-20 08:54:32,2,,,Timeout/Error
2026-06-20 08:54:33,3,,,Timeout/Error
2026-06-20 08:54:34,4,,,Timeout/Error
2026-06-20 08:54:34,5,,,Timeout/Error
2026-06-20 08:54:35,6,,,Timeout/Error
2026-06-20 08:54:36,7,,,Timeout/Error
2026-06-20 08:54:36,8,,,Timeout/Error
2026-06-20 08:54:37,1,,,Timeout/Error
2026-06-20 08:54:38,2,,,Timeout/Error
2026-06-20 08:54:38,3,,,Timeout/Error
2026-06-20 08:54:39,4,,,Timeout/Error
2026-06-20 08:54:39,5,,,Timeout/Error
2026-06-20 08:54:40,6,,,Timeout/Error
2026-06-20 08:54:41,7,,,Timeout/Error
2026-06-20 08:54:41,8,,,Timeout/Error
2026-06-20 08:54:42,1,,,Timeout/Error
2026-06-20 08:54:43,2,,,Timeout/Error
2026-06-20 08:54:43,3,,,Timeout/Error
2026-06-20 08:54:44,4,,,Timeout/Error
2026-06-20 08:54:45,5,,,Timeout/Error
2026-06-20 08:54:45,6,,,Timeout/Error
2026-06-20 08:54:46,7,,,Timeout/Error
2026-06-20 08:54:47,8,,,Timeout/Error
2026-06-20 08:54:47,1,,,Timeout/Error
2026-06-20 08:54:48,2,,,Timeout/Error
2026-06-20 08:54:48,3,,,Timeout/Error
2026-06-20 08:54:49,4,,,Timeout/Error
2026-06-20 08:54:50,5,,,Timeout/Error
2026-06-20 08:54:50,6,,,Timeout/Error
2026-06-20 08:54:51,7,,,Timeout/Error
2026-06-20 08:54:52,8,,,Timeout/Error
2026-06-20 08:54:52,1,,,Timeout/Error
2026-06-20 08:54:53,2,,,Timeout/Error
2026-06-20 08:54:54,3,,,Timeout/Error
2026-06-20 08:54:54,4,,,Timeout/Error
2026-06-20 08:54:55,5,,,Timeout/Error
2026-06-20 08:54:55,6,,,Timeout/Error
2026-06-20 08:54:56,7,,,Timeout/Error
2026-06-20 08:54:57,8,,,Timeout/Error
2026-06-20 08:54:57,1,,,Timeout/Error
2026-06-20 08:54:58,2,,,Timeout/Error
2026-06-20 08:54:59,3,,,Timeout/Error
2026-06-20 08:54:59,4,,,Timeout/Error
2026-06-20 08:55:00,5,,,Timeout/Error
2026-06-20 08:55:01,6,,,Timeout/Error
2026-06-20 08:55:01,7,,,Timeout/Error
2026-06-20 08:55:02,8,,,Timeout/Error
2026-06-20 08:55:03,1,,,Timeout/Error
2026-06-20 08:55:03,2,,,Timeout/Error
2026-06-20 08:55:04,3,,,Timeout/Error
2026-06-20 08:55:04,4,,,Timeout/Error
2026-06-20 08:55:05,5,,,Timeout/Error
2026-06-20 08:55:06,6,,,Timeout/Error
2026-06-20 08:55:06,7,,,Timeout/Error
2026-06-20 08:55:07,8,,,Timeout/Error
2026-06-20 08:55:08,1,,,Timeout/Error
2026-06-20 08:55:08,2,,,Timeout/Error
2026-06-20 08:55:09,3,,,Timeout/Error
2026-06-20 08:55:10,4,,,Timeout/Error
2026-06-20 08:55:10,5,,,Timeout/Error
2026-06-20 08:55:11,6,,,Timeout/Error
2026-06-20 08:55:11,7,,,Timeout/Error
2026-06-20 08:55:12,8,,,Timeout/Error
2026-06-20 08:55:13,1,,,Timeout/Error
2026-06-20 08:55:13,2,,,Timeout/Error
2026-06-20 08:55:14,3,,,Timeout/Error
2026-06-20 08:55:15,4,,,Timeout/Error
2026-06-20 08:55:15,5,,,Timeout/Error
2026-06-20 08:55:16,6,,,Timeout/Error
2026-06-20 08:55:17,7,,,Timeout/Error
2026-06-20 08:55:17,8,,,Timeout/Error
2026-06-20 08:55:18,1,,,Timeout/Error
2026-06-20 08:55:19,2,,,Timeout/Error
2026-06-20 08:55:19,3,,,Timeout/Error
2026-06-20 08:55:20,4,,,Timeout/Error
2026-06-20 08:55:20,5,,,Timeout/Error
2026-06-20 08:55:21,6,,,Timeout/Error
2026-06-20 08:55:22,7,,,Timeout/Error
2026-06-20 08:55:22,8,,,Timeout/Error
2026-06-20 08:55:23,1,,,Timeout/Error
2026-06-20 08:55:24,2,,,Timeout/Error
2026-06-20 08:55:24,3,,,Timeout/Error
2026-06-20 08:55:25,4,,,Timeout/Error
2026-06-20 08:55:26,5,,,Timeout/Error
2026-06-20 08:55:26,6,,,Timeout/Error
2026-06-20 08:55:27,7,,,Timeout/Error
2026-06-20 08:55:27,8,,,Timeout/Error
2026-06-20 08:55:28,1,,,Timeout/Error
2026-06-20 08:55:29,2,,,Timeout/Error
2026-06-20 08:55:29,3,,,Timeout/Error
2026-06-20 08:55:30,4,,,Timeout/Error
2026-06-20 08:55:31,5,,,Timeout/Error
2026-06-20 08:55:31,6,,,Timeout/Error
2026-06-20 08:55:32,7,,,Timeout/Error
2026-06-20 08:55:33,8,,,Timeout/Error
2026-06-20 08:55:33,1,,,Timeout/Error
2026-06-20 08:55:34,2,,,Timeout/Error
2026-06-20 08:55:35,3,,,Timeout/Error
2026-06-20 08:55:35,4,,,Timeout/Error
2026-06-20 08:55:36,5,,,Timeout/Error
2026-06-20 08:55:36,6,,,Timeout/Error
2026-06-20 08:55:37,7,,,Timeout/Error
2026-06-20 08:55:38,8,,,Timeout/Error
2026-06-20 08:55:38,1,,,Timeout/Error
2026-06-20 08:55:39,2,,,Timeout/Error
2026-06-20 08:55:40,3,,,Timeout/Error
2026-06-20 08:55:40,4,,,Timeout/Error
2026-06-20 08:55:41,5,,,Timeout/Error
2026-06-20 08:55:42,6,,,Timeout/Error
2026-06-20 08:55:42,7,,,Timeout/Error
2026-06-20 08:55:43,8,,,Timeout/Error
2026-06-20 08:55:44,1,,,Timeout/Error
2026-06-20 08:55:44,2,,,Timeout/Error
2026-06-20 08:55:45,3,,,Timeout/Error
2026-06-20 08:55:45,4,,,Timeout/Error
2026-06-20 08:55:46,5,,,Timeout/Error
2026-06-20 08:55:47,6,,,Timeout/Error
2026-06-20 08:55:47,7,,,Timeout/Error
2026-06-20 08:55:48,8,,,Timeout/Error
2026-06-20 08:55:49,1,,,Timeout/Error
2026-06-20 08:55:49,2,,,Timeout/Error
2026-06-20 08:55:50,3,,,Timeout/Error
2026-06-20 08:55:51,4,,,Timeout/Error
2026-06-20 08:55:51,5,,,Timeout/Error
2026-06-20 08:55:52,6,,,Timeout/Error
2026-06-20 08:55:52,7,,,Timeout/Error
2026-06-20 08:55:53,8,,,Timeout/Error
2026-06-20 08:55:54,1,,,Timeout/Error
2026-06-20 08:55:54,2,,,Timeout/Error
2026-06-20 08:55:55,3,,,Timeout/Error
2026-06-20 08:55:56,4,,,Timeout/Error
2026-06-20 08:55:56,5,,,Timeout/Error
2026-06-20 08:55:57,6,,,Timeout/Error
2026-06-20 08:55:58,7,,,Timeout/Error
2026-06-20 08:55:58,8,,,Timeout/Error
2026-06-20 08:55:59,1,,,Timeout/Error
2026-06-20 08:55:59,2,,,Timeout/Error
2026-06-20 08:56:00,3,,,Timeout/Error
2026-06-20 08:56:01,4,,,Timeout/Error
2026-06-20 08:56:01,5,,,Timeout/Error
2026-06-20 08:56:02,6,,,Timeout/Error
2026-06-20 08:56:03,7,,,Timeout/Error
2026-06-20 08:56:03,8,,,Timeout/Error
2026-06-20 08:56:04,1,,,Timeout/Error
2026-06-20 08:56:05,2,,,Timeout/Error
2026-06-20 08:56:05,3,,,Timeout/Error
2026-06-20 08:56:06,4,,,Timeout/Error
2026-06-20 08:56:07,5,,,Timeout/Error
2026-06-20 08:56:07,6,,,Timeout/Error
2026-06-20 08:56:08,7,,,Timeout/Error
2026-06-20 08:56:08,8,,,Timeout/Error
2026-06-20 08:56:09,1,,,Timeout/Error
2026-06-20 08:56:10,2,,,Timeout/Error
2026-06-20 08:56:10,3,,,Timeout/Error
2026-06-20 08:56:11,4,,,Timeout/Error
2026-06-20 08:56:12,5,,,Timeout/Error
2026-06-20 08:56:12,6,,,Timeout/Error
2026-06-20 08:56:13,7,,,Timeout/Error
2026-06-20 08:56:14,8,,,Timeout/Error
2026-06-20 08:56:14,1,,,Timeout/Error
2026-06-20 08:56:15,2,,,Timeout/Error
2026-06-20 08:56:15,3,,,Timeout/Error
2026-06-20 08:56:16,4,,,Timeout/Error
2026-06-20 08:56:17,5,,,Timeout/Error
2026-06-20 08:56:17,6,,,Timeout/Error
2026-06-20 08:56:18,7,,,Timeout/Error
2026-06-20 08:56:19,8,,,Timeout/Error
2026-06-20 08:56:19,1,,,Timeout/Error
2026-06-20 08:56:20,2,,,Timeout/Error
2026-06-20 08:56:21,3,,,Timeout/Error
2026-06-20 08:56:21,4,,,Timeout/Error
2026-06-20 08:56:22,5,,,Timeout/Error
2026-06-20 08:56:23,6,,,Timeout/Error
2026-06-20 08:56:23,7,,,Timeout/Error
2026-06-20 08:56:24,8,,,Timeout/Error
2026-06-20 08:56:24,1,,,Timeout/Error
2026-06-20 08:56:25,2,,,Timeout/Error
2026-06-20 08:56:26,3,,,Timeout/Error
2026-06-20 08:56:26,4,,,Timeout/Error
2026-06-20 08:56:27,5,,,Timeout/Error
2026-06-20 08:56:28,6,,,Timeout/Error
2026-06-20 08:56:28,7,,,Timeout/Error
2026-06-20 08:56:29,8,,,Timeout/Error
2026-06-20 08:56:30,1,,,Timeout/Error
2026-06-20 08:56:30,2,,,Timeout/Error
2026-06-20 08:56:31,3,,,Timeout/Error
2026-06-20 08:56:31,4,,,Timeout/Error
2026-06-20 08:56:32,5,,,Timeout/Error
2026-06-20 08:56:33,6,,,Timeout/Error
2026-06-20 08:56:33,7,,,Timeout/Error
2026-06-20 08:56:34,8,,,Timeout/Error
2026-06-20 08:56:35,1,,,Timeout/Error
2026-06-20 08:56:35,2,,,Timeout/Error
2026-06-20 08:56:36,3,,,Timeout/Error
2026-06-20 08:56:37,4,,,Timeout/Error
2026-06-20 08:56:37,5,,,Timeout/Error
2026-06-20 08:56:38,6,,,Timeout/Error
2026-06-20 08:56:39,7,,,Timeout/Error
2026-06-20 08:56:39,8,,,Timeout/Error
2026-06-20 08:56:40,1,,,Timeout/Error
2026-06-20 08:56:40,2,,,Timeout/Error
2026-06-20 08:56:41,3,,,Timeout/Error
2026-06-20 08:56:42,4,,,Timeout/Error
2026-06-20 08:56:42,5,,,Timeout/Error
2026-06-20 08:56:43,6,,,Timeout/Error
2026-06-20 08:56:44,7,,,Timeout/Error
2026-06-20 08:56:44,8,,,Timeout/Error
2026-06-20 08:56:45,1,,,Timeout/Error
2026-06-20 08:56:46,2,,,Timeout/Error
2026-06-20 08:56:46,3,,,Timeout/Error
2026-06-20 08:56:47,4,,,Timeout/Error
2026-06-20 08:56:47,5,,,Timeout/Error
2026-06-20 08:56:48,6,,,Timeout/Error
2026-06-20 08:56:49,7,,,Timeout/Error
2026-06-20 08:56:49,8,,,Timeout/Error
2026-06-20 08:56:50,1,,,Timeout/Error
2026-06-20 08:56:51,2,,,Timeout/Error
2026-06-20 08:56:51,3,,,Timeout/Error
2026-06-20 08:56:52,4,,,Timeout/Error
2026-06-20 08:56:53,5,,,Timeout/Error
2026-06-20 08:56:53,6,,,Timeout/Error
2026-06-20 08:56:54,7,,,Timeout/Error
2026-06-20 08:56:55,8,,,Timeout/Error
2026-06-20 08:56:55,1,,,Timeout/Error
2026-06-20 08:56:56,2,,,Timeout/Error
2026-06-20 08:56:56,3,,,Timeout/Error
2026-06-20 08:56:57,4,,,Timeout/Error
2026-06-20 08:56:58,5,,,Timeout/Error
2026-06-20 08:56:58,6,,,Timeout/Error
2026-06-20 08:56:59,7,,,Timeout/Error
2026-06-20 08:57:00,8,,,Timeout/Error
2026-06-20 08:57:00,1,,,Timeout/Error
2026-06-20 08:57:01,2,,,Timeout/Error
2026-06-20 08:57:02,3,,,Timeout/Error
2026-06-20 08:57:02,4,,,Timeout/Error
2026-06-20 08:57:03,5,,,Timeout/Error
2026-06-20 08:57:03,6,,,Timeout/Error
2026-06-20 08:57:04,7,,,Timeout/Error
2026-06-20 08:57:05,8,,,Timeout/Error
2026-06-20 08:57:05,1,,,Timeout/Error
2026-06-20 08:57:06,2,,,Timeout/Error
2026-06-20 08:57:07,3,,,Timeout/Error
2026-06-20 08:57:07,4,,,Timeout/Error
2026-06-20 08:57:08,5,,,Timeout/Error
2026-06-20 08:57:09,6,,,Timeout/Error
2026-06-20 08:57:09,7,,,Timeout/Error
2026-06-20 08:57:10,8,,,Timeout/Error
2026-06-20 08:57:11,1,,,Timeout/Error
2026-06-20 08:57:11,2,,,Timeout/Error
2026-06-20 08:57:12,3,,,Timeout/Error
2026-06-20 08:57:12,4,,,Timeout/Error
2026-06-20 08:57:13,5,,,Timeout/Error
2026-06-20 08:57:14,6,,,Timeout/Error
2026-06-20 08:57:14,7,,,Timeout/Error
2026-06-20 08:57:15,8,,,Timeout/Error
2026-06-20 08:57:16,1,,,Timeout/Error
2026-06-20 08:57:16,2,,,Timeout/Error
2026-06-20 08:57:17,3,,,Timeout/Error
2026-06-20 08:57:18,4,,,Timeout/Error
2026-06-20 08:57:18,5,,,Timeout/Error
2026-06-20 08:57:19,6,,,Timeout/Error
2026-06-20 08:57:19,7,,,Timeout/Error
2026-06-20 08:57:20,8,,,Timeout/Error
2026-06-20 08:57:21,1,,,Timeout/Error
2026-06-20 08:57:21,2,,,Timeout/Error
2026-06-20 08:57:22,3,,,Timeout/Error
2026-06-20 08:57:23,4,,,Timeout/Error
2026-06-20 08:57:23,5,,,Timeout/Error
2026-06-20 08:57:24,6,,,Timeout/Error
2026-06-20 08:57:25,7,,,Timeout/Error
2026-06-20 08:57:25,8,,,Timeout/Error
2026-06-20 08:57:26,1,,,Timeout/Error
2026-06-20 08:57:27,2,,,Timeout/Error
2026-06-20 08:57:27,3,,,Timeout/Error
2026-06-20 08:57:28,4,,,Timeout/Error
2026-06-20 08:57:28,5,,,Timeout/Error
2026-06-20 08:57:29,6,,,Timeout/Error
2026-06-20 08:57:30,7,,,Timeout/Error
2026-06-20 08:57:30,8,,,Timeout/Error
2026-06-20 08:57:31,1,,,Timeout/Error
2026-06-20 08:57:32,2,,,Timeout/Error
2026-06-20 08:57:32,3,,,Timeout/Error
2026-06-20 08:57:33,4,,,Timeout/Error
2026-06-20 08:57:34,5,,,Timeout/Error
2026-06-20 08:57:34,6,,,Timeout/Error
2026-06-20 08:57:35,7,,,Timeout/Error
2026-06-20 08:57:35,8,,,Timeout/Error
2026-06-20 08:57:36,1,,,Timeout/Error
2026-06-20 08:57:37,2,,,Timeout/Error
2026-06-20 08:57:37,3,,,Timeout/Error
